X,Y
1656.6000000000001,71.8
1681.7,71.8
1706.8000000000002,71.8
1731.9,71.8
1757.0,71.8
1782.1000000000001,71.8
1807.2,71.8
1832.3000000000002,71.8
1857.4,71.8
1882.5,71.8
1907.6000000000001,71.8
1932.7,71.8
1957.8000000000002,71.8
1982.9,71.8
2008.0,71.8
2033.1000000000001,71.8
2058.2000000000003,71.8
2083.3,71.8
2108.4,71.8
2133.5,71.8
2158.6,71.8
2183.7000000000003,71.8
2208.8,71.8
2233.9,71.8
2259.0,71.8
2284.1,71.8
2309.2000000000003,71.8
2334.3,71.8
2359.4,71.8
2384.5,71.8
2409.6000000000004,71.8
2434.7000000000003,71.8
2459.8,71.8
2484.9,71.8
0.0,89.75
25.1,89.75
50.2,89.75
75.30000000000001,89.75
100.4,89.75
125.5,89.75
150.60000000000002,89.75
175.70000000000002,89.75
200.8,89.75
225.9,89.75
251.0,89.75
276.1,89.75
301.20000000000005,89.75
326.3,89.75
351.40000000000003,89.75
376.5,89.75
401.6,89.75
426.70000000000005,89.75
451.8,89.75
476.90000000000003,89.75
502.0,89.75
527.1,89.75
552.2,89.75
577.3000000000001,89.75
602.4000000000001,89.75
627.5,89.75
652.6,89.75
677.7,89.75
702.8000000000001,89.75
727.9000000000001,89.75
753.0,89.75
778.1,89.75
803.2,89.75
828.3000000000001,89.75
853.4000000000001,89.75
878.5,89.75
903.6,89.75
928.7,89.75
953.8000000000001,89.75
978.9000000000001,89.75
1004.0,89.75
1029.1000000000001,89.75
1054.2,89.75
1079.3,89.75
1104.4,89.75
1129.5,89.75
1154.6000000000001,89.75
1179.7,89.75
1204.8000000000002,89.75
1229.9,89.75
1255.0,89.75
1280.1000000000001,89.75
1305.2,89.75
1330.3000000000002,89.75
1355.4,89.75
1380.5,89.75
1405.6000000000001,89.75
1430.7,89.75
1455.8000000000002,89.75
1480.9,89.75
1506.0,89.75
1531.1000000000001,89.75
1556.2,89.75
1581.3000000000002,89.75
1606.4,89.75
1631.5,89.75
1656.6000000000001,89.75
1681.7,89.75
1706.8000000000002,89.75
1731.9,89.75
1757.0,89.75
1782.1000000000001,89.75
1807.2,89.75
1832.3000000000002,89.75
1857.4,89.75
1882.5,89.75
1907.6000000000001,89.75
1932.7,89.75
1957.8000000000002,89.75
1982.9,89.75
2008.0,89.75
2033.1000000000001,89.75
2058.2000000000003,89.75
2083.3,89.75
2108.4,89.75
2133.5,89.75
2158.6,89.75
2183.7000000000003,89.75
2208.8,89.75
2233.9,89.75
2259.0,89.75
2284.1,89.75
2309.2000000000003,89.75
2334.3,89.75
2359.4,89.75
2384.5,89.75
2409.6000000000004,89.75
2434.7000000000003,89.75
2459.8,89.75
2484.9,89.75
0.0,107.69999999999999
25.1,107.69999999999999
50.2,107.69999999999999
75.30000000000001,107.69999999999999
100.4,107.69999999999999
125.5,107.69999999999999
150.60000000000002,107.69999999999999
175.70000000000002,107.69999999999999
200.8,107.69999999999999
225.9,107.69999999999999
251.0,107.69999999999999
276.1,107.69999999999999
301.20000000000005,107.69999999999999
326.3,107.69999999999999
351.40000000000003,107.69999999999999
376.5,107.69999999999999
401.6,107.69999999999999
426.70000000000005,107.69999999999999
451.8,107.69999999999999
476.90000000000003,107.69999999999999
502.0,107.69999999999999
527.1,107.69999999999999
552.2,107.69999999999999
577.3000000000001,107.69999999999999
602.4000000000001,107.69999999999999
627.5,107.69999999999999
652.6,107.69999999999999
677.7,107.69999999999999
702.8000000000001,107.69999999999999
727.9000000000001,107.69999999999999
753.0,107.69999999999999
778.1,107.69999999999999
803.2,107.69999999999999
828.3000000000001,107.69999999999999
853.4000000000001,107.69999999999999
878.5,107.69999999999999
903.6,107.69999999999999
928.7,107.69999999999999
953.8000000000001,107.69999999999999
978.9000000000001,107.69999999999999
1004.0,107.69999999999999
1029.1000000000001,107.69999999999999
1054.2,107.69999999999999
1079.3,107.69999999999999
1104.4,107.69999999999999
1129.5,107.69999999999999
1154.6000000000001,107.69999999999999
1179.7,107.69999999999999
1204.8000000000002,107.69999999999999
1229.9,107.69999999999999
1255.0,107.69999999999999
1280.1000000000001,107.69999999999999
1305.2,107.69999999999999
1330.3000000000002,107.69999999999999
1355.4,107.69999999999999
1380.5,107.69999999999999
1405.6000000000001,107.69999999999999
1430.7,107.69999999999999
1455.8000000000002,107.69999999999999
1480.9,107.69999999999999
1506.0,107.69999999999999
1531.1000000000001,107.69999999999999
1556.2,107.69999999999999
1581.3000000000002,107.69999999999999
1606.4,107.69999999999999
1631.5,107.69999999999999
1656.6000000000001,107.69999999999999
1681.7,107.69999999999999
1706.8000000000002,107.69999999999999
1731.9,107.69999999999999
1757.0,107.69999999999999
1782.1000000000001,107.69999999999999
1807.2,107.69999999999999
1832.3000000000002,107.69999999999999
1857.4,107.69999999999999
1882.5,107.69999999999999
1907.6000000000001,107.69999999999999
1932.7,107.69999999999999
1957.8000000000002,107.69999999999999
1982.9,107.69999999999999
2008.0,107.69999999999999
2033.1000000000001,107.69999999999999
2058.2000000000003,107.69999999999999
2083.3,107.69999999999999
2108.4,107.69999999999999
2133.5,107.69999999999999
2158.6,107.69999999999999
2183.7000000000003,107.69999999999999
2208.8,107.69999999999999
2233.9,107.69999999999999
2259.0,107.69999999999999
2284.1,107.69999999999999
2309.2000000000003,107.69999999999999
2334.3,107.69999999999999
2359.4,107.69999999999999
2384.5,107.69999999999999
2409.6000000000004,107.69999999999999
2434.7000000000003,107.69999999999999
2459.8,107.69999999999999
2484.9,107.69999999999999
0.0,125.64999999999999
25.1,125.64999999999999
50.2,125.64999999999999
75.30000000000001,125.64999999999999
100.4,125.64999999999999
125.5,125.64999999999999
150.60000000000002,125.64999999999999
175.70000000000002,125.64999999999999
200.8,125.64999999999999
225.9,125.64999999999999
251.0,125.64999999999999
276.1,125.64999999999999
301.20000000000005,125.64999999999999
326.3,125.64999999999999
351.40000000000003,125.64999999999999
376.5,125.64999999999999
401.6,125.64999999999999
426.70000000000005,125.64999999999999
451.8,125.64999999999999
476.90000000000003,125.64999999999999
502.0,125.64999999999999
527.1,125.64999999999999
552.2,125.64999999999999
577.3000000000001,125.64999999999999
602.4000000000001,125.64999999999999
627.5,125.64999999999999
652.6,125.64999999999999
677.7,125.64999999999999
702.8000000000001,125.64999999999999
727.9000000000001,125.64999999999999
753.0,125.64999999999999
778.1,125.64999999999999
803.2,125.64999999999999
828.3000000000001,125.64999999999999
853.4000000000001,125.64999999999999
878.5,125.64999999999999
903.6,125.64999999999999
928.7,125.64999999999999
953.8000000000001,125.64999999999999
978.9000000000001,125.64999999999999
1004.0,125.64999999999999
1029.1000000000001,125.64999999999999
1054.2,125.64999999999999
1079.3,125.64999999999999
1104.4,125.64999999999999
1129.5,125.64999999999999
1154.6000000000001,125.64999999999999
1179.7,125.64999999999999
1204.8000000000002,125.64999999999999
1229.9,125.64999999999999
1255.0,125.64999999999999
1280.1000000000001,125.64999999999999
1305.2,125.64999999999999
1330.3000000000002,125.64999999999999
1355.4,125.64999999999999
1380.5,125.64999999999999
1405.6000000000001,125.64999999999999
1430.7,125.64999999999999
1455.8000000000002,125.64999999999999
1480.9,125.64999999999999
1506.0,125.64999999999999
1531.1000000000001,125.64999999999999
1556.2,125.64999999999999
1581.3000000000002,125.64999999999999
1606.4,125.64999999999999
1631.5,125.64999999999999
1656.6000000000001,125.64999999999999
1681.7,125.64999999999999
1706.8000000000002,125.64999999999999
1731.9,125.64999999999999
1757.0,125.64999999999999
1782.1000000000001,125.64999999999999
1807.2,125.64999999999999
1832.3000000000002,125.64999999999999
1857.4,125.64999999999999
1882.5,125.64999999999999
1907.6000000000001,125.64999999999999
1932.7,125.64999999999999
1957.8000000000002,125.64999999999999
1982.9,125.64999999999999
2008.0,125.64999999999999
2033.1000000000001,125.64999999999999
2058.2000000000003,125.64999999999999
2083.3,125.64999999999999
2108.4,125.64999999999999
2133.5,125.64999999999999
2158.6,125.64999999999999
2183.7000000000003,125.64999999999999
2208.8,125.64999999999999
2233.9,125.64999999999999
2259.0,125.64999999999999
2284.1,125.64999999999999
2309.2000000000003,125.64999999999999
2334.3,125.64999999999999
2359.4,125.64999999999999
2384.5,125.64999999999999
2409.6000000000004,125.64999999999999
2434.7000000000003,125.64999999999999
2459.8,125.64999999999999
2484.9,125.64999999999999
0.0,143.6
25.1,143.6
50.2,143.6
75.30000000000001,143.6
100.4,143.6
125.5,143.6
150.60000000000002,143.6
175.70000000000002,143.6
200.8,143.6
225.9,143.6
251.0,143.6
276.1,143.6
301.20000000000005,143.6
326.3,143.6
351.40000000000003,143.6
376.5,143.6
401.6,143.6
426.70000000000005,143.6
451.8,143.6
476.90000000000003,143.6
502.0,143.6
527.1,143.6
552.2,143.6
577.3000000000001,143.6
602.4000000000001,143.6
627.5,143.6
652.6,143.6
677.7,143.6
702.8000000000001,143.6
727.9000000000001,143.6
753.0,143.6
778.1,143.6
803.2,143.6
828.3000000000001,143.6
853.4000000000001,143.6
878.5,143.6
903.6,143.6
928.7,143.6
953.8000000000001,143.6
978.9000000000001,143.6
1004.0,143.6
1029.1000000000001,143.6
1054.2,143.6
1079.3,143.6
1104.4,143.6
1129.5,143.6
1154.6000000000001,143.6
1179.7,143.6
1204.8000000000002,143.6
1229.9,143.6
1255.0,143.6
1280.1000000000001,143.6
1305.2,143.6
1330.3000000000002,143.6
1355.4,143.6
1380.5,143.6
1405.6000000000001,143.6
1430.7,143.6
1455.8000000000002,143.6
1480.9,143.6
1506.0,143.6
1531.1000000000001,143.6
1556.2,143.6
1581.3000000000002,143.6
1606.4,143.6
1631.5,143.6
1656.6000000000001,143.6
1681.7,143.6
1706.8000000000002,143.6
1731.9,143.6
1757.0,143.6
1782.1000000000001,143.6
1807.2,143.6
1832.3000000000002,143.6
1857.4,143.6
1882.5,143.6
1907.6000000000001,143.6
1932.7,143.6
1957.8000000000002,143.6
1982.9,143.6
2008.0,143.6
2033.1000000000001,143.6
2058.2000000000003,143.6
2083.3,143.6
2108.4,143.6
2133.5,143.6
2158.6,143.6
2183.7000000000003,143.6
2208.8,143.6
2233.9,143.6
2259.0,143.6
2284.1,143.6
2309.2000000000003,143.6
2334.3,143.6
2359.4,143.6
2384.5,143.6
2409.6000000000004,143.6
2434.7000000000003,143.6
2459.8,143.6
2484.9,143.6
0.0,161.54999999999998
25.1,161.54999999999998
50.2,161.54999999999998
75.30000000000001,161.54999999999998
100.4,161.54999999999998
125.5,161.54999999999998
150.60000000000002,161.54999999999998
175.70000000000002,161.54999999999998
200.8,161.54999999999998
225.9,161.54999999999998
251.0,161.54999999999998
276.1,161.54999999999998
301.20000000000005,161.54999999999998
326.3,161.54999999999998
351.40000000000003,161.54999999999998
376.5,161.54999999999998
401.6,161.54999999999998
426.70000000000005,161.54999999999998
451.8,161.54999999999998
476.90000000000003,161.54999999999998
502.0,161.54999999999998
527.1,161.54999999999998
552.2,161.54999999999998
577.3000000000001,161.54999999999998
602.4000000000001,161.54999999999998
627.5,161.54999999999998
652.6,161.54999999999998
677.7,161.54999999999998
702.8000000000001,161.54999999999998
727.9000000000001,161.54999999999998
753.0,161.54999999999998
778.1,161.54999999999998
803.2,161.54999999999998
828.3000000000001,161.54999999999998
853.4000000000001,161.54999999999998
878.5,161.54999999999998
903.6,161.54999999999998
928.7,161.54999999999998
953.8000000000001,161.54999999999998
978.9000000000001,161.54999999999998
1004.0,161.54999999999998
1029.1000000000001,161.54999999999998
1054.2,161.54999999999998
1079.3,161.54999999999998
1104.4,161.54999999999998
1129.5,161.54999999999998
1154.6000000000001,161.54999999999998
1179.7,161.54999999999998
1204.8000000000002,161.54999999999998
1229.9,161.54999999999998
1255.0,161.54999999999998
1280.1000000000001,161.54999999999998
1305.2,161.54999999999998
1330.3000000000002,161.54999999999998
1355.4,161.54999999999998
1380.5,161.54999999999998
1405.6000000000001,161.54999999999998
1430.7,161.54999999999998
1455.8000000000002,161.54999999999998
1480.9,161.54999999999998
1506.0,161.54999999999998
1531.1000000000001,161.54999999999998
1556.2,161.54999999999998
1581.3000000000002,161.54999999999998
1606.4,161.54999999999998
1631.5,161.54999999999998
1656.6000000000001,161.54999999999998
1681.7,161.54999999999998
1706.8000000000002,161.54999999999998
1731.9,161.54999999999998
1757.0,161.54999999999998
1782.1000000000001,161.54999999999998
1807.2,161.54999999999998
1832.3000000000002,161.54999999999998
1857.4,161.54999999999998
1882.5,161.54999999999998
1907.6000000000001,161.54999999999998
1932.7,161.54999999999998
1957.8000000000002,161.54999999999998
1982.9,161.54999999999998
2008.0,161.54999999999998
2033.1000000000001,161.54999999999998
2058.2000000000003,161.54999999999998
2083.3,161.54999999999998
2108.4,161.54999999999998
2133.5,161.54999999999998
2158.6,161.54999999999998
2183.7000000000003,161.54999999999998
2208.8,161.54999999999998
2233.9,161.54999999999998
2259.0,161.54999999999998
2284.1,161.54999999999998
2309.2000000000003,161.54999999999998
2334.3,161.54999999999998
2359.4,161.54999999999998
2384.5,161.54999999999998
2409.6000000000004,161.54999999999998
2434.7000000000003,161.54999999999998
2459.8,161.54999999999998
2484.9,161.54999999999998
0.0,179.5
25.1,179.5
50.2,179.5
75.30000000000001,179.5
100.4,179.5
125.5,179.5
150.60000000000002,179.5
175.70000000000002,179.5
200.8,179.5
225.9,179.5
251.0,179.5
276.1,179.5
301.20000000000005,179.5
326.3,179.5
351.40000000000003,179.5
376.5,179.5
401.6,179.5
426.70000000000005,179.5
451.8,179.5
476.90000000000003,179.5
502.0,179.5
527.1,179.5
552.2,179.5
577.3000000000001,179.5
602.4000000000001,179.5
627.5,179.5
652.6,179.5
677.7,179.5
702.8000000000001,179.5
727.9000000000001,179.5
753.0,179.5
778.1,179.5
803.2,179.5
828.3000000000001,179.5
853.4000000000001,179.5
878.5,179.5
903.6,179.5
928.7,179.5
953.8000000000001,179.5
978.9000000000001,179.5
1004.0,179.5
1029.1000000000001,179.5
1054.2,179.5
1079.3,179.5
1104.4,179.5
1129.5,179.5
1154.6000000000001,179.5
1179.7,179.5
1204.8000000000002,179.5
1229.9,179.5
1255.0,179.5
1280.1000000000001,179.5
1305.2,179.5
1330.3000000000002,179.5
1355.4,179.5
1380.5,179.5
1405.6000000000001,179.5
1430.7,179.5
1455.8000000000002,179.5
1480.9,179.5
1506.0,179.5
1531.1000000000001,179.5
1556.2,179.5
1581.3000000000002,179.5
1606.4,179.5
1631.5,179.5
1656.6000000000001,179.5
1681.7,179.5
1706.8000000000002,179.5
1731.9,179.5
1757.0,179.5
1782.1000000000001,179.5
1807.2,179.5
1832.3000000000002,179.5
1857.4,179.5
1882.5,179.5
1907.6000000000001,179.5
1932.7,179.5
1957.8000000000002,179.5
1982.9,179.5
2008.0,179.5
2033.1000000000001,179.5
2058.2000000000003,179.5
2083.3,179.5
2108.4,179.5
2133.5,179.5
2158.6,179.5
2183.7000000000003,179.5
2208.8,179.5
2233.9,179.5
2259.0,179.5
2284.1,179.5
2309.2000000000003,179.5
2334.3,179.5
2359.4,179.5
2384.5,179.5
2409.6000000000004,179.5
2434.7000000000003,179.5
2459.8,179.5
2484.9,179.5
0.0,197.45
25.1,197.45
50.2,197.45
75.30000000000001,197.45
100.4,197.45
125.5,197.45
150.60000000000002,197.45
175.70000000000002,197.45
200.8,197.45
225.9,197.45
251.0,197.45
276.1,197.45
301.20000000000005,197.45
326.3,197.45
351.40000000000003,197.45
376.5,197.45
401.6,197.45
426.70000000000005,197.45
451.8,197.45
476.90000000000003,197.45
502.0,197.45
527.1,197.45
552.2,197.45
577.3000000000001,197.45
602.4000000000001,197.45
627.5,197.45
652.6,197.45
677.7,197.45
702.8000000000001,197.45
727.9000000000001,197.45
753.0,197.45
778.1,197.45
803.2,197.45
828.3000000000001,197.45
853.4000000000001,197.45
878.5,197.45
903.6,197.45
928.7,197.45
953.8000000000001,197.45
978.9000000000001,197.45
1004.0,197.45
1029.1000000000001,197.45
1054.2,197.45
1079.3,197.45
1104.4,197.45
1129.5,197.45
1154.6000000000001,197.45
1179.7,197.45
1204.8000000000002,197.45
1229.9,197.45
1255.0,197.45
1280.1000000000001,197.45
1305.2,197.45
1330.3000000000002,197.45
1355.4,197.45
1380.5,197.45
1405.6000000000001,197.45
1430.7,197.45
1455.8000000000002,197.45
1480.9,197.45
1506.0,197.45
1531.1000000000001,197.45
1556.2,197.45
1581.3000000000002,197.45
1606.4,197.45
1631.5,197.45
1656.6000000000001,197.45
1681.7,197.45
1706.8000000000002,197.45
1731.9,197.45
1757.0,197.45
1782.1000000000001,197.45
1807.2,197.45
1832.3000000000002,197.45
1857.4,197.45
1882.5,197.45
1907.6000000000001,197.45
1932.7,197.45
1957.8000000000002,197.45
1982.9,197.45
2008.0,197.45
2033.1000000000001,197.45
2058.2000000000003,197.45
2083.3,197.45
2108.4,197.45
2133.5,197.45
2158.6,197.45
2183.7000000000003,197.45
2208.8,197.45
2233.9,197.45
2259.0,197.45
2284.1,197.45
2309.2000000000003,197.45
2334.3,197.45
2359.4,197.45
2384.5,197.45
2409.6000000000004,197.45
2434.7000000000003,197.45
2459.8,197.45
2484.9,197.45
0.0,215.39999999999998
25.1,215.39999999999998
50.2,215.39999999999998
75.30000000000001,215.39999999999998
100.4,215.39999999999998
125.5,215.39999999999998
150.60000000000002,215.39999999999998
175.70000000000002,215.39999999999998
200.8,215.39999999999998
225.9,215.39999999999998
251.0,215.39999999999998
276.1,215.39999999999998
301.20000000000005,215.39999999999998
326.3,215.39999999999998
351.40000000000003,215.39999999999998
376.5,215.39999999999998
401.6,215.39999999999998
426.70000000000005,215.39999999999998
451.8,215.39999999999998
476.90000000000003,215.39999999999998
502.0,215.39999999999998
527.1,215.39999999999998
552.2,215.39999999999998
577.3000000000001,215.39999999999998
602.4000000000001,215.39999999999998
